"Wage","Education","Experience"
580.13,15,9
519.94,14,10
1234.57,16,13
997.15,16,6
1424.5,16,19
427.35,12,14
493.83,12,44
614.72,14,18
663.56,16,8
246.91,12,46
325.1,11,12
658.83,12,29
471.21,12,5
444.44,13,46
237.42,16,20
113.58,12,2
807.22,12,15
201.8,12,19
569.8,15,17
1258.31,18,14
1187.08,12,32
878.44,10,39
498.58,12,5
98.77,12,3
414.01,13,25
1269.84,16,24
1097.34,18,23
298.35,15,-1
685.87,13,3
403.61,6,32
142.45,13,0
2962.96,10,44
769.23,13,34
838.08,12,34
569.8,14,19
491.14,16,12
508.55,12,17
480.11,12,46
80.72,10,2
430.15,12,17
165.43,12,5
138.89,12,0
905.51,16,13
264.55,14,3
569.8,12,42
376.54,12,8
451.09,12,10
641.03,12,21
169.97,8,53
949.67,16,7
949.67,12,11
857.34,13,18
1424.5,12,26
949.67,12,32
424.98,12,30
522.32,16,4
1305.79,18,18
567.43,12,36
902.18,17,17
1139.6,12,17
641.03,12,8
617.28,16,8
949.67,18,23
700.38,18,14
688.51,16,28
1034.9,14,33
1187.08,12,22
779.65,16,16
474.83,16,6
878.44,14,24
112.23,12,3
1388.89,14,17
693.26,12,27
939.65,13,20
854.7,16,36
66.14,12,9
493.83,10,30
199.12,13,3
288.07,14,13
284.9,16,16
569.8,17,15
709.88,14,30
102.88,16,-1
166.19,15,13
997.15,16,17
427.35,12,35
438.03,18,8
717.64,18,21
593.54,12,40
595.44,12,17
641.03,16,17
186.62,12,7
127.65,11,30
176.92,13,18
406.68,9,12
385.8,11,10
792.54,12,28
712.25,16,8
448.72,12,7
768.89,15,29
320.51,16,2
1115.86,15,16
997.15,14,13
854.7,12,11
949.67,14,13
356.13,12,14
629.15,12,10
1068.38,12,12
679.01,14,19
277.78,15,36
858.26,14,8
451.33,17,5
598.69,12,19
728.89,12,41
830.96,16,17
512.82,12,11
783.48,8,40
712.25,14,4
493.83,12,18
664.77,15,28
246.91,15,0
87.96,12,1
470.09,12,43
656.79,12,36
315.76,12,13
213.68,12,0
830.96,18,9
546.06,13,7
949.67,14,27
664.77,16,39
807.22,14,21
802.47,18,18
5092.59,12,38
285.49,12,12
474.83,18,8
712.25,12,10
600.26,14,40
641.03,12,25
875.76,11,25
749.56,13,27
275.4,14,2
189.93,12,16
151.95,12,9
161.44,12,16
427.35,12,39
1201.13,12,19
474.83,12,15
735.6,16,5
470.09,12,21
707.5,14,12
569.8,12,6
661.97,14,11
356.13,13,21
1068.38,14,32
949.67,15,11
819.09,17,13
1020.89,14,15
854.7,15,15
1092.12,14,11
902.18,14,12
426.45,16,40
569.8,16,7
427.35,10,46
925.93,13,31
1187.08,18,17
1210.83,18,18
593.54,12,21
333.33,14,0
403.61,12,46
268.28,15,4
1842.36,16,21
308.64,14,1
114.53,12,21
705.13,10,41
652.9,12,11
593.54,16,14
264.55,12,12
823.15,12,12
850.78,15,20
712.25,16,5
308.64,11,3
1139.6,12,38
216.05,16,20
593.54,9,18
997.15,16,16
462.96,12,27
949.67,12,31
830.96,14,17
546.06,12,29
270.06,12,28
626.78,18,22
664.77,14,30
781.1,16,11
664.77,16,12
593.54,12,25
569.8,14,30
569.8,14,36
213.68,8,10
420.88,13,13
332.38,12,18
1032.76,16,21
151.23,10,37
949.67,17,18
987.65,13,25
1282.05,16,24
949.67,14,19
925.93,12,19
451.09,14,3
675.59,7,46
1092.12,13,17
854.7,14,23
830.96,16,30
548.43,14,3
1108.59,14,6
712.25,10,36
546.06,12,45
1535.4,8,45
403.61,12,17
398.66,8,28
890.31,16,20
158.68,14,7
1234.57,10,29
1131.69,12,1
4481.48,14,7
182.38,12,7
194.44,12,7
617.28,14,31
593.54,14,35
185.19,10,11
237.42,14,2
582.99,6,17
799.07,18,19
435.45,12,17
735.99,14,16
985.28,12,11
830.96,16,14
593.54,13,16
350.62,16,2
257.2,12,15
462.96,12,16
605.41,12,22
784.69,14,15
771.6,12,42
271.6,12,35
1851.85,18,19
87.88,18,32
413.11,12,10
759.73,12,29
694.44,16,17
427.35,12,15
308.64,13,5
1282.05,12,15
274.83,12,9
257.2,16,4
854.7,18,15
197.06,12,13
316.85,9,16
1115.86,15,9
772.1,12,13
1115.86,18,28
387.65,12,2
666.41,18,21
282.19,12,0
486.7,13,6
700.38,16,15
1187.08,18,15
408.89,12,11
1234.57,14,15
278.51,12,16
370.37,6,45
902.18,17,12
735.8,14,27
109.74,14,0
543.21,15,8
456.79,13,11
949.67,18,25
144.03,16,-1
448.24,12,10
588.73,8,37
1177.18,12,41
209.4,12,6
238.37,12,12
522.32,12,12
451.09,12,5
246.91,14,0
1899.34,12,37
522.32,12,12
1899.34,12,12
664.77,16,18
403.61,15,26
1356.32,11,42
355.53,13,4
235.86,15,11
336.7,13,8
569.8,12,19
87.96,13,0
1780.63,16,19
949.67,12,34
593.54,12,7
1899.34,18,17
949.67,15,23
652.78,15,9
474.83,16,25
246.91,16,0
493.83,13,22
664.77,14,10
783.48,12,10
527.07,12,29
228.3,16,10
688.51,12,24
664.77,12,26
747.36,14,13
123.46,12,17
379.87,14,6
688.51,12,35
255.98,12,2
902.18,18,16
783.48,16,8
308.64,12,7
446.77,14,6
1329.53,17,21
830.96,16,3
1044.63,16,10
484.33,12,49
641.03,12,19
830.96,15,19
679.01,10,46
1246.84,16,23
1111.11,13,25
283.95,14,8
997.15,16,13
2374.15,18,19
1010.61,16,12
1780.63,16,9
1329.53,18,27
775.56,14,32
719.14,18,18
213.68,14,20
569.8,12,11
474.83,13,34
320.99,6,19
339.51,12,17
621.11,11,29
712.25,12,12
1780.63,16,34
1353.4,14,33
1310.54,17,15
308.64,12,20
534.19,13,21
1329.53,18,23
209.88,13,0
1118.83,14,33
1068.38,13,21
474.83,18,23
888.89,18,41
225.55,12,5
261.16,12,8
308.64,12,11
462.96,12,43
973.41,18,13
593.54,14,17
593.54,12,10
854.7,12,38
997.15,12,44
452.67,16,14
700.38,16,19
902.18,17,23
727.16,16,21
712.25,16,15
1899.34,16,30
804.82,12,25
403.61,12,5
224.56,12,1
712.25,16,15
237.42,13,12
1020.89,14,24
237.42,14,21
593.54,10,42
332.38,11,9
735.99,15,17
498.58,12,9
759.73,13,20
546.06,14,12
838.65,12,25
454.65,13,16
1481.48,12,22
688.51,17,10
481.98,14,9
871.32,12,14
679.01,16,7
1543.21,16,8
246.91,12,34
478.63,9,55
391.74,12,8
617.28,10,43
154.32,13,20
1305.79,13,22
272.44,13,4
479.11,16,2
90.22,12,6
692.81,12,40
196.01,0,26
263.53,12,12
546.06,12,12
534.54,16,5
1258.31,16,17
1246.44,12,28
522.32,16,21
474.83,13,13
379.87,12,7
356.13,12,2
664.77,18,13
1543.21,18,9
664.77,13,30
879.66,14,16
1543.21,18,29
569.8,12,6
700.38,18,2
451.09,12,12
397.81,13,2
137.17,12,0
1155.1,18,13
237.42,12,5
712.25,15,13
949.67,16,22
451.09,14,14
522.32,16,3
427.35,16,3
785.9,12,21
96.3,12,7
844.37,12,5
771.6,7,44
459.43,15,33
534.19,16,14
451.09,16,36
232.39,12,4
361.02,14,20
1068.38,16,14
617.28,12,9
712.25,16,9
1519.47,17,20
213.68,14,1
308.64,16,5
115.74,14,3
522.32,14,13
427.35,16,15
694.79,17,9
201.8,18,10
1424.5,14,31
688.51,14,11
1424.5,16,7
237.42,16,1
664.77,16,4
211.06,12,6
213.63,13,4
2469.11,16,17
1092.12,16,13
617.28,12,40
522.32,12,11
2374.15,12,38
476.6,10,42
370.37,12,18
368,11,18
726.46,10,42
949.67,15,29
165.43,12,15
332.38,10,49
569.8,18,30
273.03,12,10
756.17,17,23
1163.34,16,7
1187.08,11,35
308.64,14,11
1293.64,16,5
522.32,12,16
448.93,13,16
593.54,12,22
582.99,12,8
949.67,14,27
854.7,16,19
902.18,18,17
474.83,14,8
325.07,14,14
196.13,11,4
735.99,14,19
246.68,12,12
237.04,13,42
735.99,18,12
261.16,6,16
297.6,6,27
332.38,6,30
118.71,12,1
830.96,18,22
300.93,18,1
1068.38,18,28
593.54,17,2
333.33,14,3
154.32,11,10
273.03,14,4
308.64,11,10
830.96,12,16
283.33,12,32
241.98,11,12
290.84,12,19
61.73,14,12
427.35,12,5
214.16,12,19
249.93,10,28
296.3,12,8
561.28,12,16
1044.63,17,23
1127.73,17,39
854.7,16,12
385.8,16,0
295.22,16,5
332.38,16,2
531.81,18,13
402.47,12,40
885.94,17,15
593.54,16,35
391.74,12,36
169.45,11,8
395.51,14,19
1170.47,16,25
712.25,16,10
570.89,12,24
669.52,16,15
714.62,16,19
261.16,14,35
762.35,12,30
318.93,12,11
185.19,12,15
261.16,12,13
546.06,12,34
83.33,12,3
830.96,9,20
301.66,12,16
579.32,17,21
422.93,12,27
277.78,12,1
462.96,14,37
498.58,15,10
299.15,16,11
641.03,12,25
1234.57,9,49
864.2,18,39
284.9,12,15
253.7,12,10
2018.04,14,23
2018.04,17,26
257.72,12,7
377.8,12,45
569.8,12,17
472.46,14,8
474.83,15,19
427.35,12,5
888.89,12,9
197.53,12,13
712.25,16,5
1733.14,18,21
593.54,16,15
949.67,14,19
498.58,12,13
590.35,12,40
532.56,12,13
413.11,12,6
332.38,14,12
498.58,16,4
407.1,13,12
522.32,16,23
895.06,16,45
427.35,6,26
427.35,12,12
997.15,18,21
415.48,16,19
513.13,12,16
262.67,16,5
388.18,16,7
1115.86,16,23
512.82,13,34
370.37,12,3
1305.79,14,25
462.96,14,25
238.5,12,12
878.44,12,28
239.46,12,9
593.54,12,10
617.28,18,11
1209.66,16,37
255.05,14,2
759.73,15,31
1519.47,18,35
712.25,12,26
1187.08,18,5
265.91,7,19
1400.76,18,13
733.62,16,19
223.77,12,29
390.53,16,5
226.46,11,10
323.34,16,8
664.77,12,15
498.58,12,19
74.07,12,48
772.4,12,14
332.38,12,20
282.53,12,19
949.67,12,18
1620.37,18,34
277.78,5,30
484.99,15,24
335.55,13,14
1329.53,14,35
1032.76,16,6
483.09,12,9
544.66,12,20
830.96,12,27
320.51,12,2
197.53,13,0
1234.57,18,19
454.32,8,40
246.49,6,16
474.83,6,12
265.24,17,6
474.83,16,19
334.36,12,33
1234.57,16,19
271.6,12,11
261.16,12,16
444.44,12,7
476.04,12,9
345.68,12,4
668.47,14,21
807.22,16,7
1661.92,18,21
474.83,13,3
501.23,12,46
315.21,15,19
617.28,12,23
878.44,12,38
474.83,18,9
759.73,17,19
569.8,12,9
474.83,12,18
451.09,12,23
185.19,14,13
379.87,17,1
379.46,14,18
592.59,12,27
586.89,14,3
569.8,14,46
546.06,13,33
593.54,14,10
807.22,16,17
695.11,18,6
108.32,12,26
415.48,12,11
596.63,15,26
142.59,12,0
420.88,10,11
356.13,12,18
478.71,14,30
237.42,9,13
688.51,13,8
522.32,11,7
203.34,11,16
101.3,12,14
386.01,13,51
313.39,13,2
284.9,11,1
308.64,12,8
246.91,16,4
498.58,12,11
1187.08,13,35
504.7,12,24
165.43,10,11
308.64,13,29
197.53,7,14
213.68,12,5
166.19,6,7
189.93,8,4
284.9,12,9
293.83,16,5
196.42,12,35
308.64,12,21
308.64,12,19
783.48,15,15
401.23,12,36
759.73,14,32
688.51,12,26
1125.47,15,34
655.86,15,15
2374.15,18,18
332.38,13,4
522.32,12,13
878.44,18,13
718.95,13,2
514.4,12,23
360.8,8,49
403.61,12,19
142.45,3,19
997.15,14,21
443.97,18,14
735.99,17,17
712.25,12,24
474.83,10,45
1187.08,11,32
949.67,12,1
541.31,12,17
735.99,12,16
422.91,9,29
474.83,6,17
368.08,12,5
177.85,12,14
546.06,16,6
617.28,16,4
759.73,14,15
228.4,6,22
546.06,12,11
379.87,17,8
902.18,18,29
534.19,14,41
276.34,12,7
341.88,10,25
522.32,18,12
462.96,14,17
514.4,11,16
1068.38,12,11
1115.86,18,30
498.58,7,16
308.64,17,10
166.19,12,6
603.25,12,28
1424.5,18,29
807.22,13,15
569.8,12,24
702.75,14,27
370.37,5,38
189.93,12,4
940.17,12,23
531.55,12,14
379.87,16,22
798.58,17,27
1388.89,12,19
284.9,12,15
259.91,7,33
925.93,12,27
99.72,14,19
379.87,13,22
694.44,12,19
204.84,9,38
641.03,14,5
686.78,10,36
274.79,12,3
403.61,13,12
546.06,12,15
522.32,13,17
265.91,12,13
517.97,14,13
259.26,12,5
370.37,3,43
356.13,12,10
305.56,11,5
356.13,6,37
280.58,8,20
172.27,6,10
148.15,4,18
148.15,6,11
222.22,12,15
189.93,18,22
366.81,7,31
382.98,12,27
308.64,12,31
141.46,12,4
564.72,14,18
617.28,8,45
462.96,12,7
522.32,14,23
197.53,15,1
246.91,6,37
569.8,12,8
574.07,13,25
474.83,16,4
189.93,7,11
313.39,12,45
123.46,13,0
617.28,13,6
973.41,12,16
432.1,12,5
581.67,12,15
427.35,16,7
1068.38,18,15
593.54,18,10
474.83,14,14
676.64,12,7
370.37,14,40
483.02,10,16
477.21,13,16
522.32,13,8
308.64,13,3
751.95,14,21
451.09,11,23
593.54,10,22
392.82,12,6
370.37,12,5
514.4,13,39
522.32,16,9
735.99,12,12
783.48,16,27
123.46,11,5
161.44,12,16
379.87,15,15
192.31,12,5
123.46,4,27
403.61,12,8
807.22,12,14
427.35,12,9
313.39,6,49
115.56,11,5
265.43,9,4
593.54,18,16
854.7,18,28
424.79,12,22
205.56,15,6
712.25,13,14
593.54,17,30
667.47,16,32
370.37,16,20
284.9,12,10
712.25,18,6
617.28,15,20
190.12,14,15
726.22,12,3
498.58,12,16
759.73,12,13
154.32,3,14
483.09,12,18
451.09,11,23
759.73,11,29
120.67,12,12
1012.98,3,50
356.13,0,47
145.24,12,1
237.42,11,39
2374.15,17,23
522.32,12,15
641.03,16,17
607.91,11,18
878.44,14,30
712.25,11,24
1417.31,18,23
1020.89,16,28
1234.57,18,20
854.7,13,31
221.59,12,5
427.35,15,15
474.83,12,8
349,12,12
244.34,12,5
688.51,12,13
246.91,12,10
284.9,12,18
807.22,16,13
848.77,12,34
843.14,16,26
231.48,12,32
246.91,12,52
391.74,12,2
391.74,12,14
213.68,18,0
240.3,12,16
308.64,16,34
324.89,2,46
823.05,12,0
997.15,12,28
593.54,12,15
216.05,12,11
746.48,18,41
1329.53,18,9
997.15,18,8
785.54,11,21
213.68,12,18
735.99,12,12
256.41,6,41
192.59,12,0
284.9,5,56
243.06,12,14
332.76,11,19
534.19,12,16
356.13,14,44
1139.6,18,26
851.85,15,16
949.67,12,19
688.51,8,42
653.76,14,6
347.48,10,21
158.28,6,17
712.25,16,6
854.7,16,1
569.8,16,10
321.7,12,4
398.86,16,4
288.07,12,24
740.74,16,34
641.03,8,34
189.93,8,44
641.03,12,37
339.51,12,3
605.41,17,28
712.25,9,12
345.68,12,8
10288,14,36
2081.48,12,46
318.93,12,47
286.42,11,24
569.8,12,17
764.48,15,11
1234.57,14,32
246.91,16,2
617.28,12,13
712.25,12,33
522.32,12,8
897.87,10,43
1122.33,17,10
403.61,13,25
379.87,13,14
403.61,13,13
1210.36,16,8
142.45,16,45
1543.21,18,8
444.44,12,14
428.06,12,13
232.8,16,6
349.79,13,6
284.9,12,3
330.01,12,18
246.91,12,11
142.45,12,1
474.83,12,7
569.8,13,6
617.28,15,45
308.64,10,8
617.28,13,17
368,5,18
313.79,8,12
237.42,12,42
759.73,12,16
195.47,14,12
878.44,14,21
712.25,16,28
1290.68,12,15
280.65,12,17
771.6,12,13
759.73,16,8
641.03,12,34
712.25,14,10
296.77,10,6
1183.12,16,21
1504.61,13,16
945.22,16,12
424.57,16,5
1638.18,16,19
569.8,13,27
379.87,18,3
902.18,18,24
740.74,18,4
854.7,15,8
664.77,13,37
641.03,12,10
454.44,12,12
664.77,16,22
2018.04,18,26
284.9,12,12
878.44,12,40
417.85,8,52
439.22,12,28
878.44,12,17
664.77,13,12
1020.89,18,35
630.42,12,18
578.47,13,22
284.9,6,19
370.37,12,16
474.83,16,13
463.16,13,37
1798.43,18,9
1780.63,18,5
562.68,17,17
531.81,13,18
379.87,14,9
830.96,13,11
807.22,17,24
261.44,13,0
2374.15,16,13
443.18,13,1
2374.15,14,30
430.01,16,9
506.17,14,4
783.48,12,21
1092.12,14,18
197.06,8,40
142.45,8,12
189.93,9,10
118.71,9,8
401,2,56
154.32,9,12
506.49,9,35
538.14,12,5
379.87,8,50
379.87,0,53
320.99,6,32
284.9,12,4
902.18,12,13
237.42,6,20
414.09,15,37
569.8,12,5
237.42,12,42
1187.08,3,19
617.28,12,7
189.93,10,8
1578.82,12,14
617.28,12,41
308.64,13,13
664.77,12,12
822.13,13,16
284.9,14,3
439.22,12,24
254.32,12,24
641.03,12,36
641.67,14,16
345.68,11,2
697.7,12,12
367.74,12,4
63.24,17,9
1163.34,13,26
854.7,14,41
854.7,16,6
498.58,12,26
1471.98,16,11
641.03,14,2
379.87,12,11
546.06,13,7
950.83,13,25
740.22,12,16
2374.15,18,12
237.42,12,4
569.8,17,1
474.83,12,17
887.35,16,0
698.01,12,36
688.51,14,13
493.83,14,5
166.19,6,24
354.1,4,42
356.13,0,32
344.25,6,15
1329.53,18,16
1044.63,14,15
759.73,16,25
759.73,13,11
308.64,14,47
949.67,14,10
565.05,16,17
498.58,9,24
830.96,12,16
360.08,10,9
427.35,14,4
256.41,15,3
451.09,12,22
237.42,12,12
403.61,12,20
308.64,12,7
356.13,12,31
546.06,12,15
1187.08,17,13
712.25,14,8
1646.09,16,10
735.99,16,11
356.13,12,8
474.83,12,10
997.15,12,14
374.17,14,35
514.4,12,5
712.25,14,11
474.83,14,19
2374.15,18,23
664.77,8,31
807.22,6,22
661.63,4,54
321.5,12,11
123.46,13,0
1756.89,16,12
712.25,14,23
498.58,12,6
721.75,18,14
166.19,10,3
296.91,12,34
664.77,15,5
688.51,16,7
351.85,14,26
589.03,12,34
878.44,16,18
200.85,13,8
262.11,11,42
405.98,12,14
170.77,12,2
720.16,14,8
474.83,16,6
284.9,12,6
425.93,12,15
570.63,12,16
387.8,18,32
301.52,12,28
997.15,14,17
521.37,12,16
493.83,6,40
250.62,12,41
264.39,10,9
890.31,16,23
664.77,14,30
284.9,18,12
652.9,16,11
403.61,12,33
593.54,12,40
116.19,12,1
664.77,12,39
712.25,14,8
356.13,12,16
319.09,14,23
949.67,15,31
427.35,10,10
189.93,14,5
771.6,12,26
783.48,14,15
419.75,11,14
617.28,13,30
304.32,14,6
997.15,12,19
379.87,12,10
277.78,13,8
109.74,12,16
352.73,10,24
712.25,12,8
668.71,17,4
723.84,16,38
476.54,11,13
427.35,12,27
327.64,12,7
78.35,14,19
379.87,17,4
735.99,14,19
342.88,12,46
370.37,12,22
938.7,15,23
474.83,12,10
1450.83,16,31
395.06,14,24
166.19,14,47
700.38,16,9
500.84,8,32
474.83,9,15
498.58,13,16
268.87,9,22
272.44,12,11
878.44,16,15
349.79,15,46
1080.25,12,28
522.32,14,15
1044.63,14,29
700.38,16,11
783.48,12,26
534.19,13,22
427.35,12,30
316.4,8,31
962.96,12,31
555.56,12,9
290.49,2,28
160.49,3,31
1646.09,16,46
757.81,12,13
672.32,13,33
187.92,11,2
759.73,12,32
688.51,12,16
444.44,8,17
290.93,4,32
223.17,12,2
142.59,12,1
139.57,3,29
208.71,10,17
435.73,16,29
296.3,10,8
391.74,16,11
284.9,14,24
284.9,12,16
505.05,12,13
251.57,8,33
323.46,8,28
366.14,9,3
334.36,11,9
565.05,4,46
206.06,10,7
142.45,12,1
294.92,12,10
381.79,12,7
288.07,12,18
284.9,12,50
881.48,13,33
548.7,8,32
321.5,11,48
546.06,12,13
251.19,11,36
1068.38,17,40
308.64,12,29
165.43,14,15
612.54,12,22
1068.38,16,12
617.28,12,8
154.32,12,45
712.25,12,12
759.73,15,20
830.96,15,19
973.41,16,9
973.41,16,17
641.03,13,16
997.15,18,24
546.06,13,13
1044.63,18,28
1068.38,13,20
1187.08,16,38
332.38,16,15
1222.65,18,15
1135.8,18,28
182.1,16,8
396.34,13,5
911.89,17,36
567.23,15,9
522.32,9,23
113.96,12,3
749.03,16,29
546.06,18,28
522.32,12,13
370.37,14,3
534.19,12,41
474.83,12,13
664.77,13,16
544.87,17,11
878.44,11,14
154.32,12,1
949.67,15,37
427.35,14,23
379.87,14,4
493.83,12,8
427.35,12,27
142.45,14,1
318.14,18,12
144.75,10,6
474.83,14,8
854.7,12,14
1234.57,18,7
783.48,18,27
807.22,14,16
546.06,14,11
778.31,14,36
284.9,13,4
565.84,15,23
546.06,16,7
956.24,16,13
583.07,15,10
284.9,13,1
771.6,14,26
522.32,16,22
219.69,12,14
256.41,12,6
474.83,8,39
344.25,11,10
1426.61,18,22
925.93,18,19
403.61,18,7
735.99,12,20
1780.63,18,39
947.29,14,15
759.73,9,40
493.83,12,14
694.44,12,17
170.94,12,19
219.48,12,1
436.85,16,26
522.32,16,29
256.79,12,2
1424.5,16,36
830.96,12,16
1139.7,12,40
641.98,14,19
543.21,12,15
569.8,12,11
593.54,11,7
304.94,13,2
308.64,12,13
2222.22,18,27
612.54,16,19
641.03,12,21
1020.89,16,22
712.25,13,11
427.35,12,21
1067.9,12,9
617.28,15,4
199.43,12,0
379.87,11,17
546.06,18,11
662.39,12,20
237.04,12,44
1305.79,18,16
740.74,17,17
522.32,8,44
339.51,13,12
1020.89,14,21
356.13,12,16
712.25,17,2
641.03,14,24
655.15,12,27
686.23,6,41
759.73,12,17
555.56,9,15
396.49,12,14
921.18,12,13
617.28,16,15
664.77,15,14
356.13,12,15
902.18,16,7
1139.6,16,11
949.67,14,15
581.67,16,24
1424.5,18,35
584,16,15
712.25,18,11
123.46,12,16
95.58,13,3
1187.08,12,22
273.03,11,16
1011.4,13,20
215.19,12,13
949.67,18,12
660.35,14,16
830.96,14,43
688.51,12,16
1139.6,14,34
403.61,13,43
546.06,14,25
712.25,16,22
576.64,18,12
1111.11,18,28
518.52,12,5
401.23,13,6
474.83,13,20
447.83,18,15
949.67,16,31
427.35,16,9
356.13,16,5
474.83,12,6
522.32,18,6
1039.89,13,34
555.56,12,14
617.28,12,15
356.13,15,4
1111.11,12,51
234.02,12,9
380.62,18,7
440.82,14,29
830.96,14,23
546.06,12,11
474.83,16,10
569.8,14,12
216.05,15,0
332.38,16,17
771.6,13,27
1358.02,14,34
569.8,13,9
726.22,16,12
973.41,12,28
712.25,16,10
641.03,12,9
436.85,12,7
451.09,12,27
185.19,12,11
308.64,15,6
403.61,9,24
712.25,14,47
712.25,16,9
712.25,18,31
71.23,13,1
332.38,6,15
589.21,11,23
170.94,12,19
522.32,16,4
949.98,18,13
807.22,16,12
664.77,14,12
700.38,14,24
338.13,12,1
1263.89,12,31
949.67,18,27
752.61,12,16
403.61,12,11
1115.86,14,15
804.61,11,10
320.51,11,7
546.06,15,12
1068.38,12,29
569.8,12,8
585.63,12,5
949.67,18,30
1068.38,17,18
593.54,16,22
593.54,14,32
1234.57,12,52
760.78,16,20
270.06,16,3
261.16,12,4
578.77,18,7
444.44,18,3
237.42,12,5
379.87,12,4
323.83,12,1
165.43,12,0
379.87,14,1
332.38,12,1
270.06,14,-1
593.54,16,10
379.87,16,6
745.88,16,18
284.9,12,7
807.22,13,25
688.51,17,11
612.14,12,15
444.44,14,25
925.93,13,10
953.98,17,8
395.06,15,2
1198.56,11,48
749.29,16,21
569.8,15,21
384.62,13,3
1068.38,13,14
1234.57,16,13
607.79,15,5
328.58,12,13
629.15,14,9
814.81,10,19
332.26,12,11
332.38,12,18
474.83,13,12
287.27,12,13
427.35,16,26
498.58,16,15
339.79,12,13
870.3,16,13
296.77,15,1
320.07,12,15
1063.63,18,37
270.66,12,34
546.06,14,15
474.91,13,25
1145.77,18,24
332.38,14,40
546.06,15,5
152.51,13,-1
664.77,12,14
878.44,16,30
617.28,14,28
779.2,16,3
569.8,12,28
759.73,12,33
213.68,8,39
664.77,12,17
439.22,16,18
192.31,12,5
348.36,12,5
617.28,11,39
534.19,11,19
830.96,15,11
403.61,12,6
480.11,18,10
688.51,12,27
628.05,12,21
759.73,12,26
878.44,13,35
566.51,13,23
161.03,13,0
218.02,16,4
161.03,17,1
142.45,8,13
232.67,6,18
712.25,12,10
593.54,14,27
878.44,12,26
688.51,15,15
648.15,17,16
691.36,12,15
451.09,12,8
159.1,0,27
735.99,15,7
664.77,11,42
1305.79,18,19
617.28,14,10
949.67,16,11
80.25,13,-1
655.58,15,30
160.49,12,0
208.33,12,31
244.44,12,7
1028.81,18,15
1131.69,17,24
574.22,16,7
685.87,18,14
712.25,16,9
730.39,18,10
892.69,18,15
498.58,12,6
484.14,13,9
676.64,12,8
474.83,12,13
374.45,12,11
1115.86,18,41
313.39,15,4
423.93,12,19
301.78,13,39
271.6,12,12
949.67,16,12
1037.04,14,14
427.35,12,3
332.38,12,15
1450.17,17,11
474.83,14,11
308.64,11,7
436.85,12,33
195.25,14,3
356.13,9,45
391.74,10,46
617.28,12,4
375.74,8,43
345.68,12,35
284.9,14,9
332.38,10,17
185.19,11,6
231.48,14,9
345.68,16,39
197.93,12,6
379.87,13,39
854.7,18,30
444.44,12,13
296.77,16,34
949.67,11,19
1044.63,16,30
522.32,12,13
427.35,14,3
973.41,12,37
474.83,9,14
949.67,12,26
284.9,12,13
712.25,13,22
352.73,12,16
783.48,14,7
498.58,12,8
778.73,15,23
854.7,14,16
1187.08,17,22
427.35,12,7
593.54,12,31
1305.79,14,30
1187.08,18,22
1086.42,16,9
569.8,8,47
838.08,13,21
557.93,8,38
942.17,12,34
412.35,6,12
205.76,16,-1
806.2,14,27
1661.92,9,20
1424.5,18,20
172.84,14,37
148.15,10,8
1020.89,12,40
403.61,12,7
308.64,10,5
284.59,13,13
288.07,12,8
375.74,15,6
830.96,12,24
676.04,14,9
664.77,16,7
498.58,12,3
391.74,12,11
783.48,12,18
250.77,12,4
664.77,10,18
403.61,14,6
664.77,16,32
688.51,12,8
830.96,12,27
1139.6,11,8
1187.08,12,40
617.28,14,25
807.22,15,19
345.68,15,1
308.64,12,4
154.32,12,14
332.38,12,4
277.78,12,18
189.93,12,1
234.57,17,17
277.78,6,53
641.03,13,14
756.17,15,27
474.83,14,11
493.83,12,19
256.41,12,4
379.87,3,25
237.42,6,16
735.99,10,31
213.68,12,26
474.83,10,33
237.42,12,40
2065.53,12,14
546.06,14,10
522.32,13,25
854.7,17,13
823.05,13,13
783.48,12,10
759.73,12,15
522.32,16,10
356.13,13,1
1016.7,16,11
828.54,18,15
712.25,12,20
353.38,5,57
237.42,12,18
261.16,12,1
688.51,5,43
243.11,12,3
308.64,12,40
282.92,8,51
246.91,12,21
174.9,13,-1
641.03,14,13
1000,14,16
759.73,13,18
778.73,15,8
1080.25,11,35
1044.63,16,10
812.22,12,40
320.99,14,5
451.09,12,5
759.73,17,16
1187.08,16,13
284.9,11,8
237.42,10,10
522.32,17,13
498.58,12,7
227.53,16,5
427.35,13,5
261.16,12,25
288.07,13,19
308.64,10,10
576.64,12,24
441.6,10,18
577.4,13,32
468.21,11,14
379.87,12,23
629.88,9,40
569.8,16,7
565.05,12,10
529.53,13,15
364.67,12,4
284.9,14,11
398.86,12,19
189.93,13,2
102.88,14,-1
832.6,12,16
783.48,14,33
142.45,12,41
641.03,18,7
246.91,12,41
231.48,11,3
1020.89,14,9
664.77,15,15
617.28,11,15
709.22,12,28
830.96,14,35
712.25,11,10
1258.31,16,13
352.73,13,35
759.73,12,10
356.13,10,8
712.25,15,5
733.02,12,12
878.44,13,28
245.96,6,22
445.82,14,8
881.96,12,18
493.83,6,37
221.37,18,2
712.25,13,40
641.03,14,13
679.01,12,19
196.5,12,12
236.3,12,31
1139.6,12,16
712.25,12,22
911.11,15,30
474.83,10,32
356.13,3,23
244.08,12,1
118.71,12,8
308.64,12,19
332.38,12,37
182.66,13,16
902.18,18,6
657.64,12,18
664.77,12,19
413.58,12,27
427.35,16,14
